product_name,revenue,qty_sold,cust_location,cows_number,farm_size,price_unit,shelf_life,storage,channel
Yogurt,2368.66,98,Telangana,68,Medium,24.17,23,1,0
Buttermilk,32959.85,539,Tamil Nadu,51,Medium,61.15,12,1,0
Buttermilk,39101.64,653,Rajasthan,61,Large,59.88,12,1,0
Lassi,3398.08,74,Karnataka,19,Large,45.92,18,1,1
Curd,37047.6,820,Delhi,98,Large,45.18,6,1,0
Lassi,42906.6,605,Telangana,41,Medium,70.92,16,1,1
Paneer,45511.51,517,West Bengal,78,Medium,88.03,11,1,1
Lassi,4164.12,258,Bihar,55,Medium,16.14,15,1,0
Butter,276.08,29,Uttar Pradesh,39,Small,9.52,34,1,0
Ghee,5454.22,142,Madhya Pradesh,85,Medium,38.41,132,0,0
Yogurt,2380.48,86,Delhi,34,Medium,27.68,29,1,0
Yogurt,88.04,4,Karnataka,26,Medium,22.01,22,1,0
Cheese,22359.24,324,Kerala,63,Medium,69.01,42,1,0
Yogurt,1620.6,74,Rajasthan,95,Large,21.9,28,1,0
Lassi,3980.84,46,Delhi,67,Large,86.54,17,1,1
Butter,13133.18,361,Delhi,13,Small,36.38,26,1,0
Buttermilk,326.52,6,Telangana,27,Medium,54.42,10,1,1
Butter,231.63,3,Telangana,61,Small,77.21,25,1,0
Milk,8640.63,171,Delhi,40,Small,50.53,2,0,1
Paneer,29169.6,309,Gujarat,84,Small,94.4,10,1,0
Yogurt,4338.25,175,Rajasthan,14,Large,24.79,25,1,0
Lassi,4966.65,351,Jharkhand,39,Small,14.15,16,1,0
Curd,16306.02,471,Chandigarh,52,Large,34.62,5,1,0
Yogurt,3965.6,80,Chandigarh,95,Medium,49.57,23,1,0
Paneer,4688.52,178,Gujarat,24,Large,26.34,7,1,0
Butter,3519.74,62,Chandigarh,89,Small,56.77,33,1,1
Cheese,2084.47,59,Kerala,11,Large,35.33,39,1,0
Curd,11201.0,230,Delhi,74,Medium,48.7,6,1,1
Yogurt,33071.33,541,Gujarat,22,Small,61.13,28,1,1
Lassi,2377.08,142,Telangana,73,Small,16.74,14,1,0
Paneer,2482.73,73,Maharashtra,48,Large,34.01,9,1,0
Ghee,451.6,8,Haryana,80,Small,56.45,125,0,0
Milk,2721.6,162,Madhya Pradesh,83,Small,16.8,22,0,1
Buttermilk,4398.26,47,Karnataka,26,Large,93.58,13,1,1
Ice Cream,8256.6,270,Jharkhand,14,Small,30.58,25,1,1
Paneer,13608.39,479,Maharashtra,64,Medium,28.41,12,1,0
Milk,3267.42,118,Uttar Pradesh,24,Large,27.69,2,0,0
Buttermilk,32892.42,418,West Bengal,68,Medium,78.69,8,1,0
Yogurt,194.6,10,Chandigarh,77,Large,19.46,27,1,0
Lassi,1236.94,46,Madhya Pradesh,49,Medium,26.89,18,1,0
Yogurt,667.68,16,Rajasthan,63,Large,41.73,23,1,0
Buttermilk,8286.66,171,West Bengal,38,Medium,48.46,12,1,0
Cheese,2752.36,67,Uttar Pradesh,95,Small,41.08,73,1,0
Ghee,2162.4,80,Delhi,20,Large,27.03,131,0,0
Ice Cream,2082.2,58,Rajasthan,64,Large,35.9,26,1,1
Lassi,1569.61,17,Chandigarh,92,Large,92.33,12,1,1
Paneer,6905.25,75,Kerala,29,Large,92.07,9,1,0
Paneer,90.42,6,Tamil Nadu,37,Large,15.07,11,1,1
Buttermilk,2579.75,85,Karnataka,31,Medium,30.35,7,1,0
Ice Cream,26776.32,384,Kerala,68,Small,69.73,28,1,0
Yogurt,14916.06,173,Delhi,51,Small,86.22,26,1,1
Butter,3346.56,48,Madhya Pradesh,54,Large,69.72,36,1,1
Paneer,60657.12,684,Haryana,46,Large,88.68,10,1,1
Buttermilk,16743.15,435,Rajasthan,96,Small,38.49,7,1,1
Lassi,3978.84,71,Chandigarh,55,Large,56.04,15,1,1
Cheese,700.7,49,Maharashtra,78,Medium,14.3,36,1,0
Ice Cream,4235.55,151,Maharashtra,42,Medium,28.05,30,1,0
Cheese,8320.01,137,Kerala,96,Large,60.73,59,1,0
Ghee,4684.1,62,Delhi,74,Medium,75.55,100,0,0
Paneer,19063.2,188,Chandigarh,68,Medium,101.4,7,1,0
Curd,18218.12,419,Rajasthan,97,Medium,43.48,7,1,0
Buttermilk,2765.22,102,Delhi,42,Large,27.11,8,1,1
Cheese,16409.12,196,Uttar Pradesh,47,Large,83.72,87,1,0
Cheese,24555.15,405,Chandigarh,35,Medium,60.63,59,1,1
Yogurt,8485.43,313,Telangana,32,Large,27.11,22,1,0
Yogurt,4601.8,346,Gujarat,82,Large,13.3,28,1,0
Buttermilk,24761.46,278,Maharashtra,32,Large,89.07,10,1,0
Ghee,11365.69,119,Chandigarh,86,Small,95.51,119,0,1
Yogurt,11353.3,343,Telangana,33,Medium,33.1,24,1,0
Cheese,26388.6,427,Uttar Pradesh,95,Small,61.8,60,1,1
Curd,8553.8,190,Jharkhand,22,Medium,45.02,5,1,1
Yogurt,3837.82,158,Tamil Nadu,34,Large,24.29,22,1,0
Yogurt,947.15,95,Bihar,39,Medium,9.97,25,1,0
Paneer,11528.18,214,Bihar,59,Medium,53.87,13,1,1
Yogurt,7729.15,253,Delhi,73,Large,30.55,27,1,0
Lassi,13446.0,166,West Bengal,76,Medium,81.0,13,1,1
Milk,449.0,5,Gujarat,61,Small,89.8,1,0,0
Yogurt,7506.58,158,Haryana,11,Small,47.51,24,1,0
Butter,13939.2,320,Delhi,56,Small,43.56,30,1,0
Buttermilk,7280.0,100,Kerala,22,Large,72.8,14,1,1
Butter,2150.2,130,Kerala,62,Medium,16.54,38,1,1
Milk,450.63,27,Chandigarh,89,Small,16.69,26,0,1
Curd,3681.87,37,Uttar Pradesh,65,Large,99.51,7,1,0
Lassi,2839.74,94,Gujarat,77,Medium,30.21,15,1,0
Butter,256.86,3,Gujarat,62,Large,85.62,31,1,1
Cheese,8656.9,298,Karnataka,25,Medium,29.05,88,1,0
Lassi,3499.77,129,Madhya Pradesh,59,Medium,27.13,15,1,0
Cheese,34.22,2,Chandigarh,51,Large,17.11,64,1,1
Ghee,2916.65,55,Chandigarh,12,Large,53.03,70,0,0
Yogurt,18895.8,385,Delhi,89,Small,49.08,29,1,1
Butter,47020.25,521,West Bengal,18,Medium,90.25,32,1,0
Yogurt,12204.9,355,Delhi,100,Medium,34.38,24,1,0
Butter,585.76,16,Delhi,64,Medium,36.61,33,1,0
Butter,29027.24,814,West Bengal,83,Medium,35.66,35,1,0
Yogurt,1376.96,32,Jharkhand,67,Large,43.03,29,1,0
Cheese,3507.78,181,Kerala,44,Medium,19.38,77,1,0
Paneer,5112.1,469,Tamil Nadu,37,Medium,10.9,12,1,0
Curd,2198.5,25,Uttar Pradesh,81,Small,87.94,6,1,0
Milk,26800.8,520,Uttar Pradesh,71,Small,51.54,29,0,0
Paneer,3115.97,143,Karnataka,41,Small,21.79,8,1,1
Butter,1920.0,50,Tamil Nadu,62,Large,38.4,28,1,0
Yogurt,11913.78,174,Chandigarh,65,Small,68.47,26,1,1
Yogurt,31901.74,377,Rajasthan,13,Small,84.62,27,1,1
Lassi,1177.2,36,Karnataka,28,Large,32.7,13,1,0
Milk,2903.74,49,Uttar Pradesh,31,Medium,59.26,2,0,0
Ghee,19821.69,219,Karnataka,99,Large,90.51,132,0,0
Cheese,10477.46,134,Jharkhand,15,Large,78.19,38,1,0
Butter,7724.52,86,Uttar Pradesh,51,Large,89.82,28,1,0
Buttermilk,506.88,18,Madhya Pradesh,34,Medium,28.16,8,1,1
Buttermilk,49736.29,569,Tamil Nadu,29,Medium,87.41,7,1,0
Lassi,10879.2,144,Haryana,52,Large,75.55,16,1,1
Paneer,3148.74,49,Tamil Nadu,100,Small,64.26,13,1,1
Paneer,25337.77,281,Uttar Pradesh,99,Large,90.17,8,1,0
Curd,58545.72,604,Bihar,12,Small,96.93,7,1,0
Milk,504.64,19,Chandigarh,48,Small,26.56,25,0,0
Curd,22091.16,238,Kerala,34,Medium,92.82,6,1,0
Ghee,11800.3,197,Telangana,61,Medium,59.9,127,0,0
Ice Cream,1362.04,17,Madhya Pradesh,56,Small,80.12,22,1,0
Cheese,9359.16,276,Jharkhand,86,Small,33.91,68,1,1
Lassi,39483.18,561,Madhya Pradesh,88,Medium,70.38,12,1,0
Yogurt,9411.0,100,Madhya Pradesh,15,Medium,94.11,28,1,0
Lassi,694.82,49,Delhi,27,Small,14.18,16,1,0
Yogurt,8381.77,97,Chandigarh,48,Large,86.41,24,1,0
Ice Cream,22699.6,335,Chandigarh,65,Medium,67.76,24,1,1
Buttermilk,16.3,1,Madhya Pradesh,80,Medium,16.3,7,1,0
Ghee,23570.91,261,Delhi,11,Large,90.31,130,0,1
Milk,7778.52,369,Chandigarh,83,Large,21.08,21,0,0
Paneer,26538.4,490,West Bengal,42,Medium,54.16,14,1,0
Ice Cream,4429.35,45,Kerala,71,Medium,98.43,21,1,0
Ghee,28421.28,486,Chandigarh,79,Large,58.48,114,0,0
Paneer,786.87,21,Madhya Pradesh,50,Medium,37.47,14,1,0
Butter,9083.64,177,Jharkhand,99,Medium,51.32,33,1,0
Milk,529.65,11,Karnataka,30,Large,48.15,2,0,0
Cheese,1834.75,41,West Bengal,11,Small,44.75,79,1,1
Yogurt,1668.96,36,Rajasthan,32,Small,46.36,30,1,0
Cheese,2449.34,29,Telangana,85,Medium,84.46,86,1,0
Ghee,33572.88,628,Bihar,98,Large,53.46,150,0,0
Cheese,11531.15,211,Delhi,93,Large,54.65,78,1,0
Cheese,23777.5,250,Maharashtra,54,Small,95.11,71,1,0
Milk,17249.76,176,Karnataka,75,Large,98.01,1,0,0
Ice Cream,13055.46,131,Maharashtra,59,Large,99.66,26,1,0
Milk,2338.86,51,Madhya Pradesh,76,Medium,45.86,24,0,1
Butter,3491.95,55,Rajasthan,83,Large,63.49,37,1,0
Butter,15638.26,341,Delhi,58,Large,45.86,39,1,1
Ice Cream,2941.25,65,Haryana,17,Small,45.25,30,1,0
Paneer,11096.43,283,Kerala,30,Medium,39.21,13,1,0
Lassi,6828.8,194,Delhi,91,Medium,35.2,12,1,0
Lassi,3241.35,189,Telangana,95,Small,17.15,17,1,1
Lassi,4332.96,272,Bihar,43,Large,15.93,17,1,0
Milk,1373.97,39,Karnataka,79,Large,35.23,25,0,1
Milk,2042.25,25,Tamil Nadu,60,Large,81.69,1,0,0
Milk,2453.61,283,Chandigarh,92,Small,8.67,23,0,1
Ghee,7489.8,108,Bihar,11,Small,69.35,105,0,0
Butter,4816.98,63,Chandigarh,26,Small,76.46,39,1,0
Curd,32844.2,388,Chandigarh,14,Small,84.65,6,1,0
Ice Cream,44748.8,760,Bihar,27,Medium,58.88,24,1,1
Curd,25683.21,321,Tamil Nadu,86,Large,80.01,6,1,1
Milk,251.88,3,West Bengal,97,Medium,83.96,30,0,1
Lassi,14280.76,377,Gujarat,38,Small,37.88,12,1,0
Milk,1603.7,35,Haryana,34,Large,45.82,2,0,0
Ice Cream,9608.25,575,Kerala,77,Large,16.71,25,1,0
Ice Cream,16712.88,166,Karnataka,79,Small,100.68,24,1,0
Paneer,22074.0,780,Delhi,44,Medium,28.3,10,1,0
Butter,132.72,3,Delhi,38,Large,44.24,32,1,0
Paneer,736.3,37,Bihar,24,Large,19.9,11,1,0
Lassi,374.45,5,Karnataka,88,Small,74.89,13,1,0
Lassi,493.34,17,Maharashtra,14,Large,29.02,17,1,1
Ice Cream,9353.12,196,West Bengal,61,Large,47.72,24,1,0
Yogurt,8892.72,184,Tamil Nadu,63,Large,48.33,23,1,1
Milk,3501.7,190,Uttar Pradesh,12,Medium,18.43,2,0,1
Lassi,2369.39,41,Haryana,49,Large,57.79,13,1,0
Lassi,2327.08,28,Delhi,65,Large,83.11,13,1,0
Cheese,9416.88,174,Haryana,73,Small,54.12,67,1,1
Ghee,27670.5,650,Rajasthan,50,Large,42.57,145,0,0
Butter,4815.2,52,Gujarat,42,Medium,92.6,26,1,1
Milk,16775.0,244,Kerala,73,Medium,68.75,1,0,1
Buttermilk,6099.81,381,Gujarat,100,Small,16.01,7,1,0
Cheese,21844.94,299,Maharashtra,28,Small,73.06,85,1,1
Ice Cream,7980.48,306,Maharashtra,27,Medium,26.08,26,1,0
Lassi,52991.68,656,Karnataka,96,Medium,80.78,17,1,0
Butter,14752.01,377,Karnataka,63,Large,39.13,40,1,0
Curd,7803.78,339,Tamil Nadu,48,Large,23.02,7,1,1
Ghee,5608.8,123,Maharashtra,81,Large,45.6,89,0,0
Lassi,4572.52,79,Telangana,28,Large,57.88,12,1,0
Milk,28561.64,293,Madhya Pradesh,87,Large,97.48,2,0,1
Paneer,10226.58,182,Kerala,19,Small,56.19,10,1,0
Buttermilk,20615.56,427,Rajasthan,30,Large,48.28,11,1,0
Milk,2165.76,48,Haryana,20,Small,45.12,2,0,0
Ice Cream,13451.96,388,Telangana,49,Large,34.67,29,1,0
Ice Cream,2240.42,91,Delhi,48,Medium,24.62,22,1,0
Buttermilk,294.19,13,Kerala,19,Medium,22.63,10,1,0
Paneer,39295.26,477,Chandigarh,35,Large,82.38,7,1,0
Paneer,20653.16,292,Rajasthan,46,Large,70.73,12,1,1
Buttermilk,1938.3,142,Chandigarh,73,Large,13.65,13,1,1
Ice Cream,17819.58,282,Delhi,85,Small,63.19,28,1,0
Ice Cream,23931.82,362,Maharashtra,76,Small,66.11,24,1,1
Ghee,2890.68,109,Telangana,81,Medium,26.52,77,0,0
Ice Cream,2381.4,28,Delhi,98,Small,85.05,22,1,1
Curd,37880.5,553,Madhya Pradesh,74,Medium,68.5,7,1,0
Lassi,5235.2,80,Maharashtra,46,Small,65.44,13,1,1
Buttermilk,37252.71,407,Madhya Pradesh,96,Medium,91.53,10,1,0
Milk,9388.21,281,Haryana,92,Small,33.41,1,0,1
Butter,33049.92,346,Haryana,34,Small,95.52,40,1,1
Ghee,10506.25,125,Haryana,85,Small,84.05,131,0,1
Curd,12271.35,155,West Bengal,66,Large,79.17,7,1,0
Ghee,9959.31,369,Chandigarh,49,Medium,26.99,130,0,0
Butter,32597.44,344,Bihar,76,Medium,94.76,40,1,0
Butter,20904.02,223,Delhi,62,Medium,93.74,34,1,0
Yogurt,3481.88,61,Telangana,44,Small,57.08,27,1,0
Butter,7108.5,75,Karnataka,45,Large,94.78,30,1,0
Paneer,14529.7,155,Chandigarh,11,Small,93.74,14,1,0
Milk,6241.24,337,Chandigarh,57,Large,18.52,2,0,0
Cheese,18246.6,310,West Bengal,28,Large,58.86,77,1,0
Curd,28891.9,622,West Bengal,13,Medium,46.45,7,1,0
Ghee,24924.72,328,Tamil Nadu,92,Large,75.99,122,0,1
Yogurt,443.04,6,Kerala,49,Medium,73.84,28,1,0
Butter,11229.12,288,Delhi,39,Large,38.99,29,1,1
Buttermilk,29626.82,317,Delhi,99,Large,93.46,14,1,0
Curd,19950.4,674,Delhi,91,Small,29.6,5,1,0
Butter,40100.13,433,Bihar,57,Large,92.61,33,1,0
Ice Cream,650.98,11,Chandigarh,48,Small,59.18,22,1,0
Yogurt,17531.0,235,Chandigarh,88,Large,74.6,30,1,0
Milk,4187.46,101,Telangana,33,Large,41.46,2,0,0
Ghee,207.22,2,Haryana,79,Small,103.61,148,0,1
Cheese,1482.83,79,Delhi,44,Small,18.77,63,1,0
Milk,3650.0,50,Chandigarh,27,Medium,73.0,26,0,0
Yogurt,2748.2,70,Tamil Nadu,65,Medium,39.26,28,1,1
Milk,8216.06,106,Gujarat,54,Large,77.51,2,0,1
Lassi,10144.08,193,Tamil Nadu,37,Medium,52.56,17,1,0
Milk,8317.08,306,Bihar,25,Small,27.18,2,0,0
Ghee,4789.12,56,Chandigarh,10,Small,85.52,122,0,1
Ice Cream,125.74,2,Delhi,16,Large,62.87,30,1,1
Cheese,1227.6,15,Tamil Nadu,76,Small,81.84,73,1,0
Buttermilk,97.75,5,Kerala,57,Medium,19.55,8,1,0
Ice Cream,34335.0,420,Madhya Pradesh,62,Large,81.75,24,1,1
Curd,794.92,28,Delhi,61,Large,28.39,5,1,1
Curd,9076.6,130,Kerala,63,Large,69.82,6,1,0
Ghee,32534.62,502,Madhya Pradesh,96,Medium,64.81,88,0,1
Buttermilk,2057.76,72,Haryana,84,Large,28.58,11,1,1
Ghee,5749.6,80,Jharkhand,59,Small,71.87,147,0,0
Lassi,45591.66,477,Maharashtra,53,Medium,95.58,12,1,0
Ghee,1853.64,18,Tamil Nadu,17,Large,102.98,146,0,0
Paneer,3747.4,82,Uttar Pradesh,55,Medium,45.7,7,1,0
Lassi,3991.68,72,Maharashtra,71,Small,55.44,13,1,0
Curd,10333.18,143,Haryana,59,Medium,72.26,5,1,0
Ice Cream,585.58,38,Rajasthan,59,Small,15.41,27,1,1
Paneer,4373.46,117,Jharkhand,64,Large,37.38,9,1,1
Ghee,1816.0,160,Karnataka,20,Small,11.35,109,0,0
Lassi,3404.5,50,Gujarat,90,Medium,68.09,16,1,1
Cheese,52261.56,859,Kerala,61,Small,60.84,26,1,0
Yogurt,981.24,111,Tamil Nadu,74,Medium,8.84,23,1,1
Butter,3981.64,169,Karnataka,51,Medium,23.56,27,1,0
Cheese,6171.2,76,Tamil Nadu,36,Medium,81.2,55,1,1
Paneer,6718.72,464,Bihar,33,Medium,14.48,14,1,0
Milk,220.68,6,Delhi,50,Large,36.78,21,0,0
Butter,9323.16,231,Madhya Pradesh,54,Medium,40.36,38,1,0
Lassi,6437.2,95,Delhi,70,Small,67.76,12,1,0
Cheese,52055.3,814,Gujarat,37,Medium,63.95,66,1,1
Milk,1661.04,24,Rajasthan,24,Large,69.21,1,0,1
Ice Cream,37321.46,587,Karnataka,74,Small,63.58,21,1,0
Ghee,5165.1,135,Kerala,64,Medium,38.26,140,0,1
Milk,25069.08,293,Gujarat,41,Medium,85.56,28,0,0
Ghee,16803.54,234,Karnataka,91,Small,71.81,95,0,0
Ghee,7678.52,194,Rajasthan,68,Large,39.58,91,0,0
Buttermilk,23300.62,298,Bihar,29,Medium,78.19,12,1,0
Milk,774.0,18,Haryana,18,Small,43.0,25,0,1
Curd,1082.43,19,Tamil Nadu,47,Medium,56.97,5,1,1
Curd,6402.66,534,Bihar,59,Small,11.99,5,1,1
Ice Cream,10162.32,276,Tamil Nadu,83,Small,36.82,24,1,0
Yogurt,12166.77,229,Maharashtra,63,Large,53.13,24,1,0
Paneer,17071.2,180,Tamil Nadu,72,Small,94.84,11,1,0
Lassi,18673.64,428,Delhi,65,Medium,43.63,14,1,0
Yogurt,50170.12,572,Madhya Pradesh,85,Small,87.71,29,1,0
Lassi,4396.22,46,Uttar Pradesh,49,Large,95.57,15,1,0
Paneer,2104.83,21,Telangana,34,Medium,100.23,11,1,0
Curd,3484.8,44,West Bengal,40,Large,79.2,5,1,1
Buttermilk,43264.16,634,Bihar,30,Medium,68.24,13,1,0
Paneer,8032.72,124,Tamil Nadu,94,Small,64.78,7,1,0
Milk,39152.89,569,Rajasthan,51,Medium,68.81,1,0,1
Ice Cream,5052.18,69,Tamil Nadu,11,Large,73.22,23,1,1
Lassi,17827.57,457,Karnataka,77,Small,39.01,15,1,0
Cheese,30271.94,551,Haryana,68,Medium,54.94,53,1,1
Ice Cream,95.8,1,Delhi,61,Small,95.8,21,1,1
Yogurt,33564.08,473,Madhya Pradesh,92,Small,70.96,24,1,0
Ice Cream,4794.16,56,Chandigarh,24,Large,85.61,26,1,1
Ghee,34626.24,396,Karnataka,99,Large,87.44,114,0,0
Lassi,3728.95,85,Madhya Pradesh,10,Small,43.87,16,1,0
Yogurt,7695.0,190,Haryana,10,Small,40.5,26,1,0
Cheese,18122.16,588,West Bengal,84,Small,30.82,76,1,0
Milk,10285.36,166,Jharkhand,19,Small,61.96,1,0,0
Butter,24153.22,299,Delhi,92,Medium,80.78,38,1,0
Buttermilk,2900.16,144,Karnataka,52,Large,20.14,13,1,0
Curd,12180.3,165,Haryana,27,Large,73.82,6,1,1
Paneer,16843.2,352,Tamil Nadu,34,Medium,47.85,11,1,0
Curd,2830.38,161,Delhi,38,Small,17.58,6,1,0
Ice Cream,14.99,1,Tamil Nadu,56,Large,14.99,23,1,0
Paneer,3042.83,119,Uttar Pradesh,23,Large,25.57,9,1,1
Butter,20440.65,555,Gujarat,88,Large,36.83,28,1,0
Curd,8918.91,117,West Bengal,94,Medium,76.23,6,1,1
Lassi,1119.56,52,Kerala,53,Small,21.53,15,1,1
Ice Cream,4966.26,78,Delhi,69,Small,63.67,23,1,1
Ice Cream,2067.52,112,Delhi,86,Small,18.46,29,1,0
Yogurt,3221.35,55,Karnataka,62,Small,58.57,24,1,0
Ice Cream,4536.0,112,Chandigarh,16,Small,40.5,21,1,1
Cheese,17286.6,235,Rajasthan,71,Small,73.56,51,1,0
Butter,78.8,1,West Bengal,21,Large,78.8,39,1,0
Yogurt,16039.12,314,Gujarat,93,Medium,51.08,21,1,1
Ghee,4099.2,48,Madhya Pradesh,78,Large,85.4,150,0,0
Curd,9349.63,293,Tamil Nadu,94,Medium,31.91,7,1,0
Cheese,3149.32,43,Kerala,39,Small,73.24,73,1,0
Yogurt,26009.55,359,Haryana,56,Small,72.45,26,1,0
Yogurt,7249.14,138,Karnataka,24,Small,52.53,25,1,0
Ice Cream,10833.99,249,Maharashtra,96,Large,43.51,22,1,0
Paneer,9138.26,233,Haryana,72,Small,39.22,9,1,0
Ice Cream,13728.33,539,Rajasthan,24,Small,25.47,24,1,0
Buttermilk,31181.68,376,Delhi,43,Small,82.93,10,1,0
Buttermilk,13091.36,136,Chandigarh,40,Small,96.26,11,1,1
Curd,15202.52,202,Haryana,75,Large,75.26,6,1,1
Cheese,11908.82,242,Karnataka,30,Small,49.21,44,1,0
Milk,7820.54,91,Madhya Pradesh,75,Large,85.94,1,0,1
Cheese,8085.0,294,Rajasthan,16,Small,27.5,89,1,0
Lassi,13261.05,235,Delhi,54,Medium,56.43,16,1,0
Milk,5081.31,101,Jharkhand,22,Small,50.31,2,0,0
Paneer,41084.54,686,Kerala,91,Small,59.89,8,1,0
Milk,25084.08,441,Telangana,52,Small,56.88,2,0,0
Lassi,2219.14,121,Uttar Pradesh,94,Small,18.34,17,1,1
Milk,9027.38,202,Telangana,64,Small,44.69,24,0,0
Cheese,2667.1,149,Chandigarh,72,Large,17.9,77,1,0
Curd,16817.76,229,Delhi,89,Small,73.44,7,1,1
Paneer,16869.24,188,Telangana,60,Large,89.73,12,1,0
Curd,1364.22,53,Delhi,17,Small,25.74,5,1,0
Butter,1282.97,71,Jharkhand,63,Small,18.07,38,1,0
Ghee,7065.3,330,Tamil Nadu,99,Medium,21.41,133,0,0
Milk,4840.96,122,Kerala,44,Small,39.68,2,0,0
Cheese,11732.16,242,Kerala,82,Small,48.48,74,1,0
Buttermilk,22263.06,331,Madhya Pradesh,44,Medium,67.26,12,1,0
Ice Cream,18469.44,363,West Bengal,84,Medium,50.88,27,1,0
Buttermilk,4826.68,268,Kerala,61,Large,18.01,10,1,0
Cheese,1001.98,14,Chandigarh,21,Medium,71.57,42,1,0
Curd,26080.6,455,Jharkhand,82,Medium,57.32,5,1,0
Curd,1066.91,13,Delhi,66,Small,82.07,7,1,1
Cheese,8832.2,215,Uttar Pradesh,62,Small,41.08,66,1,0
Cheese,6985.16,76,Uttar Pradesh,66,Medium,91.91,82,1,0
Ice Cream,10005.36,564,Telangana,89,Small,17.74,25,1,0
Paneer,9625.02,114,Madhya Pradesh,93,Medium,84.43,10,1,0
Paneer,18432.14,491,Maharashtra,54,Medium,37.54,13,1,0
Ice Cream,2859.4,68,Rajasthan,43,Large,42.05,27,1,0
Ghee,42712.32,672,Maharashtra,53,Small,63.56,147,0,0
Butter,22072.94,251,Chandigarh,24,Medium,87.94,37,1,0
Ice Cream,9537.0,340,Chandigarh,80,Medium,28.05,22,1,0
Paneer,2701.0,365,Delhi,33,Small,7.4,10,1,0
Ice Cream,5004.0,100,Maharashtra,34,Medium,50.04,27,1,1
Ice Cream,14379.2,176,Bihar,92,Medium,81.7,30,1,0
Cheese,24656.2,430,Rajasthan,56,Small,57.34,46,1,1
Lassi,12534.7,326,Delhi,10,Small,38.45,14,1,0
Ghee,62618.79,921,Delhi,96,Small,67.99,80,0,1
Ice Cream,5025.12,114,Bihar,42,Small,44.08,30,1,0
Cheese,31061.94,546,Delhi,57,Medium,56.89,53,1,1
Yogurt,4692.14,283,Telangana,49,Large,16.58,26,1,1
Paneer,3083.2,47,Gujarat,56,Large,65.6,10,1,0
Lassi,24708.64,556,West Bengal,70,Medium,44.44,16,1,0
Buttermilk,1320.2,70,Haryana,84,Small,18.86,8,1,1
Lassi,8571.98,134,Haryana,29,Large,63.97,14,1,0
Milk,10655.06,107,Delhi,24,Medium,99.58,2,0,0
Butter,12258.18,198,Madhya Pradesh,90,Medium,61.91,32,1,0
Paneer,6339.64,68,Delhi,10,Large,93.23,11,1,1
Ice Cream,53144.07,581,Chandigarh,43,Small,91.47,23,1,0
Paneer,2426.19,39,Uttar Pradesh,94,Large,62.21,13,1,0
Ice Cream,3747.23,61,Gujarat,75,Medium,61.43,30,1,0
Ice Cream,7316.96,329,Haryana,37,Medium,22.24,22,1,1
Lassi,18515.43,409,Chandigarh,23,Medium,45.27,12,1,0
Paneer,30957.08,308,Jharkhand,59,Large,100.51,14,1,1
Ice Cream,12230.34,141,Delhi,21,Small,86.74,28,1,0
Butter,1244.86,67,Madhya Pradesh,28,Large,18.58,32,1,0
Ghee,16434.45,177,Maharashtra,16,Small,92.85,76,0,1
Curd,8399.16,99,Karnataka,64,Small,84.84,6,1,1
Ice Cream,2607.07,53,Tamil Nadu,87,Medium,49.19,27,1,0
Yogurt,27279.45,501,Tamil Nadu,20,Small,54.45,29,1,0
Buttermilk,23254.66,611,Haryana,73,Small,38.06,12,1,1
Curd,3195.9,90,Bihar,64,Small,35.51,5,1,0
Cheese,381.66,6,Gujarat,46,Small,63.61,73,1,0
Curd,5482.33,119,Bihar,11,Medium,46.07,7,1,0
Yogurt,45326.34,558,Tamil Nadu,56,Large,81.23,28,1,0
Ice Cream,69249.12,712,Madhya Pradesh,63,Medium,97.26,23,1,0
Ghee,30903.9,930,Telangana,98,Small,33.23,66,0,1
Butter,14218.29,153,Kerala,88,Medium,92.93,37,1,0
Butter,3585.84,201,Uttar Pradesh,86,Large,17.84,35,1,0
Cheese,25769.73,287,Maharashtra,52,Medium,89.79,52,1,0
Curd,23414.4,432,Delhi,64,Medium,54.2,7,1,1
Buttermilk,4387.41,87,West Bengal,10,Medium,50.43,7,1,1
Ice Cream,3238.65,135,Maharashtra,44,Large,23.99,29,1,0
Ice Cream,1978.0,92,Haryana,53,Medium,21.5,28,1,0
Buttermilk,351.54,31,West Bengal,23,Large,11.34,9,1,1
Buttermilk,866.83,17,Telangana,32,Medium,50.99,9,1,0
Cheese,18503.68,256,Madhya Pradesh,80,Medium,72.28,49,1,1
Ghee,3468.85,371,Maharashtra,44,Small,9.35,76,0,0
Ice Cream,4118.61,47,Haryana,66,Medium,87.63,25,1,0
Butter,43707.51,583,Bihar,71,Small,74.97,38,1,1
Yogurt,18141.92,284,Delhi,75,Medium,63.88,27,1,0
Yogurt,5066.66,122,Chandigarh,30,Medium,41.53,26,1,0
Milk,12964.55,677,Karnataka,31,Large,19.15,29,0,0
Butter,286.8,30,Maharashtra,64,Large,9.56,30,1,0
Milk,25040.34,783,Kerala,52,Large,31.98,1,0,0
Paneer,85352.94,893,Rajasthan,19,Medium,95.58,11,1,0
Ice Cream,9436.35,133,Bihar,22,Large,70.95,26,1,1
Ice Cream,3976.2,45,Delhi,25,Medium,88.36,27,1,0
Buttermilk,2150.9,137,West Bengal,41,Large,15.7,10,1,0
Paneer,1319.5,26,Chandigarh,36,Medium,50.75,10,1,0
Buttermilk,1191.3,22,Madhya Pradesh,27,Large,54.15,9,1,0
